time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_model
3.15,0.0,0.00015790593170095235,False,torchcrepe,50.0,2000.0,full
3.16,0.0,0.0001036057437886484,False,torchcrepe,50.0,2000.0,full
3.17,0.0,0.0001036057437886484,False,torchcrepe,50.0,2000.0,full
3.18,0.0,9.288002183893695e-05,False,torchcrepe,50.0,2000.0,full
3.19,0.0,7.065948739182204e-05,False,torchcrepe,50.0,2000.0,full
3.2,0.0,7.065948739182204e-05,False,torchcrepe,50.0,2000.0,full
3.21,0.0,0.00010209452011622488,False,torchcrepe,50.0,2000.0,full
3.22,0.0,0.00010209452011622488,False,torchcrepe,50.0,2000.0,full
3.23,0.0,0.00010209452011622488,False,torchcrepe,50.0,2000.0,full
3.24,0.0,0.00019890339171979576,False,torchcrepe,50.0,2000.0,full
3.25,0.0,0.00019890339171979576,False,torchcrepe,50.0,2000.0,full
3.26,0.0,7.1880072937347e-05,False,torchcrepe,50.0,2000.0,full
3.27,0.0,6.456172559410334e-05,False,torchcrepe,50.0,2000.0,full
3.28,0.0,1.2194210285088047e-05,False,torchcrepe,50.0,2000.0,full
3.29,0.0,7.888329491834156e-06,False,torchcrepe,50.0,2000.0,full
3.3,0.0,3.358907633810304e-06,False,torchcrepe,50.0,2000.0,full
3.31,0.0,3.358907633810304e-06,False,torchcrepe,50.0,2000.0,full
3.32,0.0,3.720680524565978e-06,False,torchcrepe,50.0,2000.0,full
3.33,0.0,1.1196816558367573e-05,False,torchcrepe,50.0,2000.0,full
3.34,0.0,1.7157177353510633e-05,False,torchcrepe,50.0,2000.0,full
3.35,0.0,1.976793646463193e-05,False,torchcrepe,50.0,2000.0,full
3.36,0.0,1.7157177353510633e-05,False,torchcrepe,50.0,2000.0,full
3.37,0.0,1.6535348549950868e-05,False,torchcrepe,50.0,2000.0,full
3.38,0.0,9.038348252943251e-06,False,torchcrepe,50.0,2000.0,full
3.39,0.0,9.038348252943251e-06,False,torchcrepe,50.0,2000.0,full
3.4,0.0,9.038348252943251e-06,False,torchcrepe,50.0,2000.0,full
3.41,0.0,8.114448974083643e-06,False,torchcrepe,50.0,2000.0,full
3.42,0.0,4.733881723950617e-06,False,torchcrepe,50.0,2000.0,full
3.43,0.0,2.8357262635836378e-06,False,torchcrepe,50.0,2000.0,full
3.44,0.0,2.8357262635836378e-06,False,torchcrepe,50.0,2000.0,full
3.45,0.0,4.046793947054539e-06,False,torchcrepe,50.0,2000.0,full
3.46,0.0,4.046793947054539e-06,False,torchcrepe,50.0,2000.0,full
3.47,0.0,4.889524007012369e-06,False,torchcrepe,50.0,2000.0,full
3.48,0.0,7.797350008331705e-06,False,torchcrepe,50.0,2000.0,full
3.49,0.0,2.3032347598928027e-05,False,torchcrepe,50.0,2000.0,full
3.5,0.0,4.301232911529951e-05,False,torchcrepe,50.0,2000.0,full
3.51,0.0,7.438139436999336e-05,False,torchcrepe,50.0,2000.0,full
3.52,0.0,7.438139436999336e-05,False,torchcrepe,50.0,2000.0,full
